court,casenum,file_date,top_ct_desc,top_ct_statute,n_ct,ojo_burg_cat
OKLAHOMA,CF-2019-04175,10/4/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04186,10/7/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04188,10/7/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-04194,10/7/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04211,10/9/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04211,10/9/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04250,10/10/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04274,10/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04284,10/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04294,10/14/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04303,10/14/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2019-04326,10/16/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04339,10/17/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-04390,10/21/19,BURGLARY - FIRST DEGREE,21.1431,5,FIRST DEGREE
OKLAHOMA,CF-2019-04391,10/21/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04396,10/21/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04410,10/22/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04410,10/22/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04415,10/23/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
OKLAHOMA,CF-2019-04438,10/23/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-04438,10/23/19,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
OKLAHOMA,CF-2019-04443,10/24/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04443,10/24/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04453,10/24/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04453,10/24/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04458,10/24/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2019-04464,10/24/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04464,10/24/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
OKLAHOMA,CF-2019-04480,10/25/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2019-04483,10/25/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04483,10/25/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04483,10/25/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04487,10/28/19,ATTEMPTED BURGLARY IN THE SECOND DEGREE,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2019-04503,10/29/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04503,10/29/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04508,10/29/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04509,10/29/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04511,10/29/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-04514,10/29/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-04524,10/30/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-04553,10/31/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04566,11/1/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04574,11/1/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-04593,11/4/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-04602,11/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04602,11/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04623,11/6/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04631,11/7/19,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04636,11/7/19,BURGLARY IN THE SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2019-04636,11/7/19,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04652,11/12/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04659,11/14/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04659,11/14/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04665,11/15/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
OKLAHOMA,CF-2019-04669,11/18/19,ATTEMPTED BURGLARY IN THE THIRD DEGREE,21.1702.1737,2,THIRD DEGREE
OKLAHOMA,CF-2019-04684,11/19/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-04689,11/19/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04692,11/19/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04698,11/20/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04768,11/27/19,BURGLARY - SECOND DEGREE,21.1435,11,SECOND DEGREE
OKLAHOMA,CF-2019-04768,11/27/19,BURGLARY - SECOND DEGREE,21.1435,13,SECOND DEGREE
OKLAHOMA,CF-2019-04784,12/2/19,BURGLARY- 3RD DEGREE,21.1435.B,5,THIRD DEGREE
OKLAHOMA,CF-2019-04786,12/2/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2019-04810,12/4/19,BURGLARY - SECOND DEGREE,21.1435,9,SECOND DEGREE
OKLAHOMA,CF-2019-04810,12/4/19,BURGLARY - SECOND DEGREE,21.1435,8,SECOND DEGREE
OKLAHOMA,CF-2019-04811,12/4/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-04811,12/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04813,12/5/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2019-04823,12/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04829,12/6/19,BURGLARY- 3RD DEGREE,21.1435.B,6,THIRD DEGREE
OKLAHOMA,CF-2019-04830,12/6/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04869,12/10/19,ATTEMPTED BURGLARY,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2019-04876,12/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04879,12/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04879,12/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-04941,12/13/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-04963,12/16/19,ATTEMPED BURGLARY-FIRST DEGREE,21.1431.1442,2,FIRST DEGREE
OKLAHOMA,CF-2019-04971,12/16/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2019-04982,12/17/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-05004,12/19/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-05014,12/20/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-05015,12/20/19,AMENDED BURGLARY FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-05036,12/23/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-05044,12/23/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-05048,12/23/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2019-05052,12/23/19,BURGLARY- 3RD DEGREE,21.1435.B,4,THIRD DEGREE
OKLAHOMA,CF-2019-05064,12/26/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-05076,12/26/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-05094,12/30/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2020-00005,1/2/20,ATTEMPTED BURGLARY -FIRST DEGREE,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2020-00015,1/2/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00027,1/3/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00034,1/3/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00035,1/3/20,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2020-00040,1/3/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00053,1/6/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00059,1/7/20,ATTEMPTED BURGLARY -THIRD DEGREE,21.1431.1442,4,FIRST DEGREE
OKLAHOMA,CF-2020-00082,1/9/20,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2020-00089,1/10/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00091,1/10/20,BURGLARY- 3RD DEGREE,21.1435.B,4,THIRD DEGREE
OKLAHOMA,CF-2020-00123,1/13/20,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
OKLAHOMA,CF-2020-00139,1/15/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00152,1/15/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00157,1/15/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00164,1/15/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00164,1/15/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00167,1/15/20,BURGLARY - FIRST DEGREE,21.1431,5,FIRST DEGREE
OKLAHOMA,CF-2020-00169,1/16/20,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2020-00184,1/17/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00184,1/17/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00184,1/17/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00185,1/17/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00191,1/17/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00217,1/21/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00221,1/21/20,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
OKLAHOMA,CF-2020-00229,1/21/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00240,1/22/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00242,1/22/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00243,1/22/20,BURGLARY - SECOND DEGREE,21.1435,8,SECOND DEGREE
OKLAHOMA,CF-2020-00246,1/22/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00249,1/22/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00251,1/22/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00261,1/23/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00262,1/23/20,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2020-00277,1/24/20,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2020-00294,1/24/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00294,1/24/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00295,1/24/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00295,1/24/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00301,1/24/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00330,1/28/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00331,1/28/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00331,1/28/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00343,1/28/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00367,1/29/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00405,1/30/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00408,1/30/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00427,1/31/20,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2020-00454,2/3/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00468,2/4/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00470,2/4/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00481,2/4/20,ATTEMPTED BURGLARY- SECOND DEGREE,21.1702.1737,2,SECOND DEGREE
OKLAHOMA,CF-2020-00494,2/6/20,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
OKLAHOMA,CF-2020-00499,2/6/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00514,2/7/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00516,2/7/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00523,2/7/20,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2020-00526,2/7/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00527,2/7/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00532,2/7/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00532,2/7/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00536,2/7/20,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2020-00548,2/10/20,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2020-00552,2/10/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00558,2/10/20,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2020-00558,2/10/20,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2020-00589,2/12/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00591,2/12/20,ATTEMPTED BURGLARY,21.1702.1737,1,NA
OKLAHOMA,CF-2020-00591,2/12/20,ATTEMPTED BURGLARY,21.1702.1737,1,NA
OKLAHOMA,CF-2020-00591,2/12/20,ATTEMPTED BURGLARY,21.1702.1737,1,NA
OKLAHOMA,CF-2020-00593,2/12/20,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2020-00601,2/13/20,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
OKLAHOMA,CF-2020-00624,2/14/20,ATTEMPTED BURGLARY-SECOND DEGREE,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2020-00654,2/18/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00655,2/18/20,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
OKLAHOMA,CF-2020-00658,2/18/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00658,2/18/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00664,2/19/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00665,2/19/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00666,2/19/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00674,2/19/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00679,2/19/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00691,2/20/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00692,2/20/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00693,2/20/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00694,2/20/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00695,2/20/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00696,2/20/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00697,2/20/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00740,2/21/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00740,2/21/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00742,2/21/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00743,2/21/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00746,2/21/20,BURGLARY - SECOND DEGREE,21.1435,5,SECOND DEGREE
OKLAHOMA,CF-2020-00747,2/21/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00762,2/24/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00762,2/24/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00767,2/24/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2020-00773,2/24/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00801,2/25/20,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00804,2/25/20,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2020-00811,2/25/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00811,2/25/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00828,2/26/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00841,2/27/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00870,2/27/20,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2020-00877,2/27/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00880,2/27/20,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2020-00881,2/27/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2020-00886,2/27/20,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
OKLAHOMA,CF-2020-00913,2/28/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2020-00914,2/28/20,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2020-00916,2/28/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2020-00916,2/28/20,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
PAYNE,CF-2018-00008,1/5/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00009,1/5/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00033,1/24/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00034,1/24/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00073,3/2/18,BURGLARY,21.1431,2,FIRST DEGREE
PAYNE,CF-2018-00112,3/27/18,BURGLARY,21.1431,2,FIRST DEGREE
PAYNE,CF-2018-00114,3/27/18,BURGLARY OF AUTOMOBILE,21.1435,2,SECOND DEGREE
PAYNE,CF-2018-00119,3/30/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00132,4/9/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00150,4/18/18,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00169,5/4/18,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
PAYNE,CF-2018-00210,5/24/18,BURGLARY OF AUTOMOBILE,21.1435,5,SECOND DEGREE
PAYNE,CF-2018-00244,6/18/18,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00250,6/19/18,BURGLARY,21.1431,5,FIRST DEGREE
PAYNE,CF-2018-00264,6/28/18,BURGLARY,21.1431,3,FIRST DEGREE
PAYNE,CF-2018-00275,7/12/18,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00276,7/16/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
PAYNE,CF-2018-00281,7/17/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00284,7/19/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00326,8/7/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00357,8/28/18,BURGLARY,21.1431,3,FIRST DEGREE
PAYNE,CF-2018-00376,9/14/18,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00377,9/18/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00395,9/28/18,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
PAYNE,CF-2018-00403,10/3/18,BURGLARY,21.1431,3,FIRST DEGREE
PAYNE,CF-2018-00411,10/10/18,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00429,10/22/18,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1431,2,FIRST DEGREE
PAYNE,CF-2018-00452,10/31/18,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00478,11/13/18,BURGLARY OF AUTOMOBILE,21.1435,2,SECOND DEGREE
PAYNE,CF-2018-00484,11/16/18,BURGLARY OF AUTOMOBILE,21.1435,3,SECOND DEGREE
PAYNE,CF-2018-00485,11/16/18,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00516,12/5/18,BURGLARY IN THE THIRD DEGREE (OF AUTOMOBILE),21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00518,12/7/18,BURGLARY IN THE SECOND DEGREE,21.1435,3,SECOND DEGREE
PAYNE,CF-2018-00523,12/10/18,BURGLARY IN THE THIRD DEGREE (OF AUTOMOBILE),21.1435,1,SECOND DEGREE
PAYNE,CF-2018-00524,12/10/18,BURGLARY IN THE THIRD DEGREE (OF AUTOMOBILE),21.1435,1,SECOND DEGREE
